"crime_id","crime_name","case_id"
"8406","非法持有毒品罪","4809"
"8407","贩卖毒品罪","4810"
"8408","妨害公务罪","4810"
"8409","贩卖毒品罪","4811"
"8410","贩卖毒品罪","4812"
"8411","贩卖毒品罪","4813"
"8412","贩卖毒品罪","4814"
"8413","贩卖毒品罪","4815"
"8414","贩卖毒品罪","4816"
"8415","贩卖毒品罪","4817"
"8416","贩卖毒品罪","4818"
"8417","贩卖毒品罪","4819"
"8418","贩卖毒品罪","4820"
"8419","贩卖毒品罪","4821"
"8420","贩卖毒品罪","4822"
"8421","容留他人吸毒罪","4822"
"8422","非法持有毒品罪","4822"
"8423","贩卖毒品罪","4823"
"8424","贩卖毒品罪","4824"
"8425","贩卖毒品罪","4825"
"8426","贩卖毒品罪","4826"
"8427","贩卖毒品罪","4827"
"8428","贩卖毒品罪","4828"
"8429","贩卖毒品罪","4829"
"8430","贩卖毒品罪","4830"
"8431","贩卖毒品罪","4831"
"8432","贩卖毒品罪","4832"
"8433","贩卖毒品罪","4833"
"8434","贩卖毒品罪","4834"
"8435","贩卖毒品罪","4835"
"8436","贩卖毒品罪","4836"
"8437","贩卖毒品罪","4837"
"8438","贩卖毒品罪","4838"
"8439","贩卖毒品罪","4839"
"8440","贩卖毒品罪","4840"
"8441","贩卖毒品罪","4841"
"8442","贩卖毒品罪","4842"
"8443","贩卖毒品罪","4843"
"8444","贩卖毒品罪","4844"
"8445","贩卖毒品罪","4845"
"8446","贩卖毒品罪","4846"
"8447","贩卖毒品罪","4847"
"8448","贩卖毒品罪","4848"
"8449","贩卖毒品罪","4849"
"8450","贩卖毒品罪","4850"
"8451","贩卖毒品罪","4851"
"8452","贩卖毒品罪","4852"
"8453","贩卖毒品罪","4853"
"8454","贩卖毒品罪","4854"
"8455","贩卖毒品罪","4855"
"8456","贩卖毒品罪","4856"
"8457","贩卖毒品罪","4857"
"8458","贩卖毒品罪","4858"
"8459","贩卖毒品罪","4859"
"8460","贩卖毒品罪","4860"
"8461","贩卖毒品罪","4861"
"8462","贩卖毒品罪","4862"
"8463","贩卖毒品罪","4863"
"8464","贩卖毒品罪","4864"
"8465","贩卖毒品罪","4865"
"8466","贩卖毒品罪","4866"
"8467","贩卖毒品罪","4867"
"8468","贩卖毒品罪","4868"
"8469","贩卖毒品罪","4869"
"8470","贩卖毒品罪","4870"
"8471","贩卖毒品罪","4871"
"8472","贩卖毒品罪","4872"
"8473","贩卖毒品罪","4873"
"8474","贩卖毒品罪","4874"
"8475","贩卖毒品罪","4875"
"8476","贩卖毒品罪","4876"
"8477","贩卖毒品罪","4877"
"8478","盗窃罪","4878"
"8479","贩卖毒品罪","4879"
"8480","贩卖毒品罪","4880"
"8481","贩卖毒品罪","4881"
"8482","贩卖毒品罪","4882"
"8483","贩卖毒品罪","4883"
"8484","贩卖毒品罪","4884"
"8485","贩卖毒品罪","4885"
"8486","贩卖毒品罪","4886"
"8487","贩卖毒品罪","4887"
"8488","运输毒品罪","4888"
"8489","贩卖毒品罪","4889"
"8490","贩卖毒品罪","4890"
"8491","贩卖毒品罪","4891"
"8492","贩卖毒品罪","4892"
"8493","贩卖毒品罪","4893"
"8494","贩卖毒品罪","4894"
"8495","贩卖毒品罪","4895"
"8496","贩卖毒品罪","4896"
"8497","贩卖毒品罪","4897"
"8498","贩卖毒品罪","4898"
"8499","贩卖毒品罪","4899"
"8500","贩卖毒品罪","4900"
"8501","贩卖毒品罪","4901"
"8502","贩卖毒品罪","4902"
"8503","贩卖毒品罪","4903"
"8504","贩卖毒品罪","4904"
"8505","贩卖毒品罪","4905"
"8506","贩卖毒品罪","4906"
"8507","贩卖毒品罪","4907"
"8508","贩卖毒品罪","4908"
"8509","贩卖毒品罪","4909"
"8510","贩卖毒品罪","4910"
"8511","贩卖毒品罪","4911"
"8512","贩卖毒品罪","4912"
"8513","贩卖毒品罪","4913"
"8514","贩卖毒品罪","4914"
"8515","贩卖毒品罪","4915"
"8516","贩卖毒品罪","4916"
"8517","贩卖毒品罪","4917"
"8518","贩卖毒品罪","4918"
"8519","贩卖毒品罪","4919"
"8520","贩卖毒品罪","4920"
"8521","贩卖毒品罪","4921"
"8522","运输毒品罪","4921"
"8523","贩卖毒品罪","4922"
"8524","贩卖毒品罪","4923"
"8525","贩卖毒品罪","4924"
"8526","贩卖毒品罪","4925"
"8527","贩卖毒品罪","4926"
"8528","贩卖毒品罪","4927"
"8529","贩卖毒品罪","4928"
"8530","贩卖毒品罪","4929"
"8531","贩卖毒品罪","4930"
"8532","贩卖毒品罪","4931"
"8533","贩卖毒品罪","4932"
"8534","贩卖毒品罪","4933"
"8535","贩卖毒品罪","4934"
"8536","贩卖毒品罪","4935"
"8537","容留他人吸毒罪","4935"
"8538","贩卖毒品罪","4936"
"8539","贩卖毒品罪","4937"
"8540","贩卖毒品罪","4938"
"8541","判处的有期徒刑九年六个月","4938"
"8542","贩卖毒品罪","4938"
"8543","没有执行的有期徒刑十一年六个月","4938"
"8544","贩卖毒品罪","4939"
"8545","贩卖毒品罪","4940"
"8546","贩卖毒品罪","4941"
"8547","贩卖毒品罪","4942"
"8548","贩卖毒品罪","4943"
"8549","贩卖毒品罪","4944"
"8550","贩卖毒品罪","4945"
"8551","运输毒品罪","4945"
"8552","贩卖毒品罪","4946"
"8553","贩卖毒品罪","4947"
"8554","贩卖毒品罪","4948"
"8555","贩卖毒品罪","4949"
"8556","贩卖毒品罪","4950"
"8557","贩卖毒品罪","4950"
"8558","贩卖毒品罪","4951"
"8559","非法持有毒品罪","4951"
"8560","贩卖毒品罪","4952"
"8561","贩卖毒品罪","4953"
"8562","贩卖毒品罪","4953"
"8563","贩卖毒品罪","4954"
"8564","贩卖毒品罪","4955"
"8565","贩卖毒品罪","4956"
"8566","贩卖毒品罪","4957"
"8567","贩卖毒品罪","4958"
"8568","贩卖毒品罪","4959"
"8569","贩卖毒品罪","4960"
"8570","贩卖毒品罪","4961"
"8571","贩卖毒品罪","4962"
"8572","贩卖毒品罪","4963"
"8573","贩卖毒品罪","4964"
"8574","贩卖毒品罪","4965"
"8575","贩卖毒品罪","4966"
"8576","贩卖毒品罪","4967"
"8577","贩卖毒品罪","4968"
"8578","贩卖毒品罪","4969"
"8579","贩卖毒品罪","4970"
"8580","贩卖毒品罪","4971"
"8581","贩卖毒品罪","4972"
"8582","贩卖毒品罪","4973"
"8583","贩卖毒品罪","4974"
"8584","贩卖毒品罪","4975"
"8585","贩卖毒品罪","4976"
"8586","贩卖毒品罪","4977"
"8587","贩卖毒品罪","4978"
"8588","贩卖毒品罪","4979"
"8589","非法持有枪支罪","4979"
"8590","贩卖毒品罪","4980"
"8591","贩卖毒品罪","4981"
"8592","贩卖毒品罪","4982"
"8593","贩卖毒品罪","4983"
"8594","贩卖毒品罪","4984"
"8595","贩卖毒品罪","4985"
"8596","贩卖毒品罪","4986"
"8597","贩卖毒品罪","4987"
"8598","贩卖毒品罪","4988"
"8599","贩卖毒品罪","4989"
"8600","贩卖毒品罪","4990"
"8601","贩卖毒品罪","4991"
"8602","容留他人吸毒罪","4991"
"8603","贩卖毒品罪","4992"
"8604","贩卖毒品罪","4993"
"8605","贩卖毒品罪","4994"
"8606","贩卖毒品罪","4995"
"8607","贩卖毒品罪","4996"
"8608","贩卖毒品罪","4997"
"8609","贩卖毒品罪","4998"
"8610","贩卖毒品罪","4999"
"8611","贩卖毒品罪","5000"
"8612","贩卖毒品罪","5001"
"8613","贩卖毒品罪","5002"
"8614","贩卖毒品罪","5003"
"8615","贩卖毒品罪","5004"
"8616","贩卖毒品罪","5005"
"8617","贩卖毒品罪","5006"
"8618","贩卖毒品罪","5007"
"8619","贩卖毒品罪","5008"
"8620","贩卖毒品罪","5009"
"8621","贩卖毒品罪","5010"
"8622","贩卖毒品罪","5011"
"8623","贩卖毒品罪","5012"
"8624","贩卖毒品罪","5013"
"8625","贩卖毒品罪","5014"
"8626","贩卖毒品罪","5015"
"8627","贩卖毒品罪","5016"
"8628","贩卖毒品罪","5017"
"8629","贩卖毒品罪","5018"
"8630","贩卖毒品罪","5019"
"8631","贩卖毒品罪","5020"
"8632","贩卖毒品罪","5021"
"8633","贩卖毒品罪","5022"
"8634","贩卖毒品罪","5023"
"8635","贩卖毒品罪","5024"
"8636","贩卖毒品罪","5025"
"8637","贩卖毒品罪","5026"
"8638","贩卖毒品罪","5027"
"8639","贩卖毒品罪","5028"
"8640","贩卖毒品罪","5029"
"8641","贩卖毒品罪","5030"
"8642","贩卖毒品罪","5031"
"8643","贩卖毒品罪","5032"
"8644","贩卖毒品罪","5033"
"8645","贩卖毒品罪","5034"
"8646","贩卖毒品罪","5035"
"8647","贩卖毒品罪","5036"
"8648","贩卖毒品罪","5037"
"8649","贩卖毒品罪","5038"
"8650","贩卖毒品罪","5039"
"8651","贩卖毒品罪","5040"
"8652","贩卖毒品罪","5041"
"8653","贩卖毒品罪","5042"
"8654","贩卖毒品罪","5043"
"8655","贩卖毒品罪","5044"
"8656","贩卖毒品罪","5045"
"8657","贩卖毒品罪","5046"
"8658","贩卖毒品罪","5047"
"8659","贩卖毒品罪","5048"
"8660","贩卖毒品罪","5049"
"8661","贩卖毒品罪","5050"
"8662","贩卖毒品罪","5051"
"8663","贩卖毒品罪","5052"
"8664","贩卖毒品罪","5053"
"8665","贩卖毒品罪","5054"
"8666","贩卖毒品罪","5055"
"8667","贩卖毒品罪","5056"
"8668","贩卖毒品罪","5057"
"8669","贩卖毒品罪","5058"
"8670","贩卖毒品罪","5059"
"8671","贩卖毒品罪","5060"
"8672","贩卖毒品罪","5061"
"8673","贩卖毒品罪","5062"
"8674","贩卖毒品罪","5063"
"8675","贩卖毒品罪","5064"
"8676","贩卖毒品罪","5065"
"8677","贩卖毒品罪","5066"
"8678","开设赌场罪","5067"
"8679","贩卖毒品罪","5067"
"8680","贩卖毒品罪","5068"
"8681","贩卖毒品罪","5069"
"8682","贩卖毒品罪","5070"
"8683","贩卖毒品罪","5071"
"8684","贩卖毒品罪张启方共同违法所得人民币1700元","5072"
"8685","贩卖毒品罪","5073"
"8686","贩卖毒品罪","5074"
"8687","贩卖毒品罪","5075"
"8688","贩卖毒品罪","5076"
"8689","贩卖毒品罪","5077"
"8690","贩卖毒品罪","5078"
"8691","贩卖毒品罪","5079"
"8692","贩卖毒品罪","5080"
"8693","贩卖毒品罪","5081"
"8694","贩卖毒品罪","5082"
"8695","贩卖毒品罪","5083"
"8696","贩卖毒品罪","5084"
"8697","贩卖毒品罪","5085"
"8698","贩卖毒品罪","5086"
"8699","贩卖毒品罪","5087"
"8700","贩卖毒品罪","5088"
"8701","贩卖毒品罪","5089"
"8702","贩卖毒品罪","5090"
"8703","贩卖毒品罪","5091"
"8704","贩卖毒品罪","5092"
"8705","贩卖毒品罪","5093"
"8706","盗窃罪","5094"
"8707","贩卖毒品罪","5094"
"8708","贩卖毒品罪","5095"
"8709","贩卖毒品罪","5096"
"8710","贩卖毒品罪","5097"
"8711","贩卖毒品罪","5098"
"8712","贩卖毒品罪","5099"
"8713","贩卖毒品罪","5100"
"8714","贩卖毒品罪","5101"
"8715","贩卖毒品罪","5102"
"8716","贩卖毒品罪","5103"
"8717","贩卖毒品罪","5104"
"8718","贩卖毒品罪","5105"
"8719","贩卖毒品罪","5105"
"8720","贩卖毒品罪","5106"
"8721","贩卖毒品罪","5107"
"8722","贩卖毒品罪","5108"
"8723","贩卖毒品罪","5109"
"8724","贩卖毒品罪","5110"
"8725","贩卖毒品罪","5111"
"8726","贩卖毒品罪","5112"
"8727","贩卖毒品罪","5113"
"8728","贩卖毒品罪","5114"
"8729","贩卖毒品罪","5115"
"8730","贩卖毒品罪","5116"
"8731","贩卖毒品罪","5117"
"8732","贩卖毒品罪","5118"
"8733","贩卖毒品罪","5119"
"8734","贩卖毒品罪","5120"
"8735","贩卖毒品罪","5121"
"8736","贩卖毒品罪","5122"
"8737","贩卖毒品罪","5123"
"8738","贩卖毒品罪","5124"
"8739","贩卖毒品罪","5125"
"8740","贩卖毒品罪","5126"
"8741","贩卖毒品罪","5127"
"8742","贩卖毒品罪","5128"
"8743","贩卖毒品罪","5129"
"8744","贩卖毒品罪","5130"
"8745","贩卖毒品罪","5131"
"8746","贩卖毒品罪","5132"
"8747","故意伤害罪","5132"
"8748","贩卖毒品罪","5133"
"8749","贩卖毒品罪","5134"
"8750","贩卖毒品罪","5135"
"8751","贩卖毒品罪","5136"
"8752","贩卖毒品罪","5137"
"8753","贩卖毒品罪","5138"
"8754","贩卖毒品罪","5139"
"8755","贩卖毒品罪","5140"
"8756","贩卖毒品罪","5141"
"8757","贩卖毒品罪","5142"
"8758","贩卖毒品罪","5143"
"8759","贩卖毒品罪","5144"
"8760","寻衅滋事罪","5144"
"8761","贩卖毒品罪","5145"
"8762","贩卖毒品罪","5146"
"8763","贩卖毒品罪","5147"
"8764","贩卖毒品罪","5148"
"8765","贩卖毒品罪","5148"
"8766","贩卖毒品罪","5149"
"8767","贩卖毒品罪","5150"
"8768","贩卖毒品罪","5151"
"8769","贩卖毒品罪","5152"
"8770","贩卖毒品罪","5153"
"8771","贩卖毒品罪","5154"
"8772","贩卖毒品罪","5155"
"8773","贩卖毒品罪","5156"
"8774","贩卖毒品罪","5157"
"8775","贩卖毒品罪","5158"
"8776","贩卖毒品罪","5159"
"8777","贩卖毒品罪","5160"
"8778","贩卖毒品罪","5161"
"8779","贩卖毒品罪","5162"
"8780","贩卖毒品罪","5163"
"8781","贩卖毒品罪","5164"
"8782","贩卖毒品罪","5165"
"8783","贩卖毒品罪","5166"
"8784","贩卖毒品罪","5167"
"8785","贩卖毒品罪","5168"
"8786","贩卖毒品罪","5169"
"8787","贩卖毒品罪","5170"
"8788","贩卖毒品罪","5171"
"8789","贩卖毒品罪","5172"
"8790","贩卖毒品罪","5173"
"8791","贩卖毒品罪","5174"
"8792","贩卖毒品罪","5175"
"8793","贩卖毒品罪","5176"
"8794","贩卖毒品罪","5177"
"8795","贩卖毒品罪","5178"
"8796","贩卖毒品罪","5179"
"8797","贩卖毒品罪","5180"
"8798","贩卖毒品罪","5181"
"8799","贩卖毒品罪","5182"
"8800","贩卖毒品罪","5183"
"8801","贩卖毒品罪","5184"
"8802","贩卖毒品罪","5185"
"8803","贩卖毒品罪","5186"
"8804","贩卖毒品罪","5187"
"8805","贩卖毒品罪","5188"
"8806","贩卖毒品罪","5189"
"8807","贩卖毒品罪","5190"
"8808","贩卖毒品罪","5191"
"8809","贩卖毒品罪","5192"
"8810","贩卖毒品罪","5193"
"8811","非法持有毒品罪","5194"
"8812","开设赌场罪","5194"
"8813","贩卖毒品罪","5195"
"8814","贩卖毒品罪","5196"
"8815","贩卖毒品罪","5197"
"8816","贩卖毒品罪","5198"
"8817","贩卖毒品罪","5199"
"8818","贩卖毒品罪","5200"
"8819","贩卖毒品罪","5201"
"8820","贩卖毒品罪","5202"
"8821","贩卖毒品罪","5203"
"8822","贩卖毒品罪","5204"
"8823","贩卖毒品罪","5205"
"8824","贩卖毒品罪","5206"
"8825","贩卖毒品罪","5207"
"8826","贩卖毒品罪","5207"
"8827","贩卖毒品罪","5208"
"8828","贩卖毒品罪","5209"
"8829","贩卖毒品罪","5210"
"8830","贩卖毒品罪","5211"
"8831","贩卖毒品罪","5212"
"8832","贩卖毒品罪","5213"
"8833","贩卖毒品罪","5214"
"8834","贩卖毒品罪","5215"
"8835","贩卖毒品罪","5216"
"8836","贩卖毒品罪","5217"
"8837","贩卖毒品罪","5218"
"8838","贩卖毒品罪","5219"
"8839","贩卖毒品罪","5220"
"8840","贩卖毒品罪","5221"
"8841","贩卖毒品罪","5222"
"8842","贩卖毒品罪","5223"
"8843","贩卖毒品罪","5224"
"8844","贩卖毒品罪","5225"
"8845","贩卖毒品罪","5226"
"8846","贩卖毒品罪","5227"
"8847","贩卖毒品罪","5228"
"8848","贩卖毒品罪","5229"
"8849","贩卖毒品罪","5230"
"8850","贩卖毒品罪","5231"
"8851","贩卖毒品罪","5232"
"8852","贩卖毒品罪","5233"
"8853","贩卖毒品罪","5234"
"8854","贩卖毒品罪","5235"
"8855","贩卖毒品罪","5236"
"8856","贩卖毒品罪","5237"
"8857","贩卖毒品罪","5238"
"8858","贩卖毒品罪","5239"
"8859","贩卖毒品罪","5240"
"8860","贩卖毒品罪","5241"
"8861","贩卖毒品罪","5242"
"8862","贩卖毒品罪","5243"
"8863","贩卖毒品罪","5244"
"8864","贩卖毒品罪","5244"
"8865","贩卖毒品罪","5245"
"8866","贩卖毒品罪","5246"
"8867","贩卖毒品罪","5247"
"8868","贩卖毒品罪","5248"
"8869","贩卖毒品罪","5249"
"8870","贩卖毒品罪","5250"
"8871","贩卖毒品罪","5251"
"8872","运输毒品罪","5252"
"8873","贩卖毒品罪","5253"
"8874","贩卖毒品罪","5254"
"8875","贩卖毒品罪","5255"
"8876","贩卖毒品罪","5256"
"8877","贩卖毒品罪","5257"
"8878","运输毒品罪","5258"
"8879","贩卖毒品罪","5259"
"8880","贩卖毒品罪","5260"
"8881","贩卖毒品罪","5261"
"8882","贩卖毒品罪","5262"
"8883","贩卖毒品罪","5263"
"8884","贩卖毒品罪","5264"
"8885","贩卖毒品罪","5265"
"8886","贩卖毒品罪","5266"
"8887","贩卖毒品罪","5267"
"8888","贩卖毒品罪","5268"
"8889","贩卖毒品罪","5269"
"8890","贩卖毒品罪","5270"
"8891","贩卖毒品罪","5271"
"8892","贩卖毒品罪","5272"
"8893","贩卖毒品罪","5273"
"8894","贩卖毒品罪","5274"
"8895","贩卖毒品罪","5275"
"8896","贩卖毒品罪","5276"
"8897","贩卖毒品罪","5277"
"8898","贩卖毒品罪","5278"
"8899","贩卖毒品罪","5279"
"8900","贩卖毒品罪","5280"
"8901","贩卖毒品罪","5280"
"8902","贩卖毒品罪","5281"
"8903","贩卖毒品罪","5282"
"8904","贩卖毒品罪","5283"
"8905","贩卖毒品罪","5284"
"8906","贩卖毒品罪","5285"
"8907","贩卖毒品罪","5286"
"8908","贩卖毒品罪","5287"
"8909","贩卖毒品罪","5288"
"8910","贩卖毒品罪","5289"
"8911","贩卖毒品罪","5290"
"8912","贩卖毒品罪","5291"
"8913","贩卖毒品罪","5292"
"8914","贩卖毒品罪","5293"
"8915","贩卖毒品罪","5294"
"8916","寻衅滋事罪","5294"
"8917","贩卖毒品罪","5295"
"8918","贩卖毒品罪","5295"
"8919","贩卖毒品罪","5296"
"8920","贩卖毒品罪","5297"
"8921","贩卖毒品罪","5298"
"8922","贩卖毒品罪","5299"
"8923","贩卖毒品罪","5300"
"8924","贩卖毒品罪","5301"
"8925","贩卖毒品罪","5302"
"8926","贩卖毒品罪","5303"
"8927","贩卖毒品罪","5304"
"8928","贩卖毒品罪","5305"
"8929","贩卖毒品罪","5306"
"8930","贩卖毒品罪","5307"
"8931","贩卖毒品罪","5308"
"8932","贩卖毒品罪","5309"
"8933","贩卖毒品罪","5310"
"8934","贩卖毒品罪","5310"
"8935","贩卖毒品罪","5311"
"8936","运输毒品罪","5311"
"8937","贩卖毒品罪","5312"
"8938","贩卖毒品罪","5313"
"8939","贩卖毒品罪","5314"
"8940","贩卖毒品罪","5315"
"8941","贩卖毒品罪","5316"
"8942","贩卖毒品罪","5317"
"8943","贩卖毒品罪","5318"
"8944","贩卖毒品罪","5319"
"8945","贩卖毒品罪","5320"
"8946","贩卖毒品罪","5321"
"8947","贩卖毒品罪","5322"
"8948","贩卖毒品罪","5323"
"8949","贩卖毒品罪","5324"
"8950","贩卖毒品罪","5325"
"8951","贩卖毒品罪","5326"
"8952","贩卖毒品罪","5327"
"8953","贩卖毒品罪","5328"
"8954","贩卖毒品罪","5329"
"8955","贩卖毒品罪","5330"
"8956","贩卖毒品罪","5331"
"8957","容留他人吸毒罪","5331"
"8958","贩卖毒品罪","5332"
"8959","贩卖毒品罪","5333"
"8960","贩卖毒品罪","5334"
"8961","贩卖毒品罪","5335"
"8962","贩卖毒品罪","5336"
"8963","贩卖毒品罪","5337"
"8964","贩卖毒品罪","5338"
"8965","贩卖毒品罪","5339"
"8966","贩卖毒品罪","5340"
"8967","贩卖毒品罪","5341"
"8968","贩卖毒品罪","5342"
"8969","贩卖毒品罪","5343"
"8970","贩卖毒品罪","5344"
"8971","贩卖毒品罪","5345"
"8972","贩卖毒品罪","5346"
"8973","贩卖毒品罪","5347"
"8974","贩卖毒品罪","5348"
"8975","贩卖毒品罪","5349"
"8976","贩卖毒品罪","5350"
"8977","贩卖毒品罪","5351"
"8978","贩卖毒品罪","5352"
"8979","贩卖毒品罪","5353"
"8980","贩卖毒品罪","5354"
"8981","贩卖毒品罪","5355"
"8982","贩卖毒品罪","5356"
"8983","贩卖毒品罪","5357"
"8984","贩卖毒品罪","5358"
"8985","容留他人吸毒罪","5358"
"8986","贩卖毒品罪","5359"
"8987","贩卖毒品罪","5360"
"8988","贩卖毒品罪","5361"
"8989","贩卖毒品罪","5362"
"8990","贩卖毒品罪","5363"
"8991","贩卖毒品罪","5364"
"8992","贩卖毒品罪","5365"
"8993","贩卖毒品罪","5366"
"8994","贩卖毒品罪","5367"
"8995","贩卖毒品罪","5368"
"8996","贩卖毒品罪","5369"
"8997","贩卖毒品罪","5370"
"8998","贩卖毒品罪","5371"
"8999","贩卖毒品罪","5372"
"9000","贩卖毒品罪","5373"
"9001","贩卖毒品罪","5374"
"9002","贩卖毒品罪","5375"
"9003","贩卖毒品罪","5376"
"9004","贩卖毒品罪","5377"
"9005","贩卖毒品罪","5378"
"9006","贩卖毒品罪","5379"
"9007","贩卖毒品罪","5380"
"9008","贩卖毒品罪","5381"
"9009","贩卖毒品罪","5382"
"9010","贩卖毒品罪","5383"
"9011","贩卖毒品罪","5384"
"9012","贩卖毒品罪","5385"
"9013","贩卖毒品罪","5386"
"9014","贩卖毒品罪","5387"
"9015","贩卖毒品罪","5388"
"9016","贩卖毒品罪","5389"
"9017","贩卖毒品罪","5390"
"9018","贩卖毒品罪","5391"
"9019","贩卖毒品罪","5392"
"9020","贩卖毒品罪","5393"
"9021","贩卖毒品罪","5394"
"9022","贩卖毒品罪","5395"
"9023","贩卖毒品罪","5396"
"9024","贩卖毒品罪","5397"
"9025","贩卖毒品罪","5398"
"9026","贩卖毒品罪","5399"
"9027","贩卖毒品罪","5400"
"9028","贩卖毒品罪","5401"
"9029","贩卖毒品罪","5402"
"9030","贩卖毒品罪","5403"
"9031","贩卖毒品罪","5404"
"9032","贩卖毒品罪","5405"
"9033","贩卖毒品罪","5406"
"9034","贩卖毒品罪","5407"
"9035","贩卖毒品罪","5408"
"9036","贩卖毒品罪","5409"
"9037","贩卖毒品罪","5410"
"9038","贩卖毒品罪","5411"
"9039","贩卖毒品罪","5412"
"9040","贩卖毒品罪","5413"
"9041","容留他人吸毒罪","5413"
"9042","贩卖毒品罪","5414"
"9043","贩卖毒品罪","5415"
"9044","贩卖毒品罪","5416"
"9045","贩卖毒品罪","5417"
"9046","贩卖毒品罪","5418"
"9047","贩卖毒品罪","5419"
"9048","贩卖毒品罪","5420"
"9049","贩卖毒品罪","5421"
"9050","贩卖毒品罪","5422"
"9051","贩卖毒品罪","5423"
"9052","贩卖毒品罪","5424"
"9053","贩卖毒品罪","5425"
"9054","贩卖毒品罪","5426"
"9055","贩卖毒品罪","5427"
"9056","贩卖毒品罪","5428"
"9057","贩卖毒品罪","5429"
"9058","贩卖毒品罪","5430"
"9059","信用卡诈骗罪","5430"
"9060","贩卖毒品罪","5431"
"9061","贩卖毒品罪","5432"
"9062","贩卖毒品罪","5433"
"9063","贩卖毒品罪","5434"
"9064","贩卖毒品罪","5435"
"9065","贩卖毒品罪","5436"
"9066","贩卖毒品罪","5437"
"9067","贩卖毒品罪","5438"
"9068","贩卖毒品罪","5439"
"9069","贩卖毒品罪","5440"
"9070","贩卖毒品罪","5441"
"9071","贩卖毒品罪","5442"
"9072","贩卖毒品罪","5443"
"9073","贩卖毒品罪","5444"
"9074","贩卖毒品罪","5445"
"9075","贩卖毒品罪","5446"
"9076","贩卖毒品罪","5447"
"9077","贩卖毒品罪","5448"
"9078","贩卖毒品罪","5449"
"9079","贩卖毒品罪","5450"
"9080","贩卖毒品罪","5451"
"9081","贩卖毒品罪","5452"
"9082","贩卖毒品罪","5453"
"9083","贩卖毒品罪","5454"
"9084","容留他人吸毒罪","5454"
"9085","贩卖毒品罪","5455"
"9086","贩卖毒品罪","5456"
"9087","贩卖毒品罪","5457"
"9088","贩卖毒品罪","5458"
"9089","贩卖毒品罪","5459"
"9090","贩卖毒品罪","5460"
"9091","贩卖毒品罪","5461"
"9092","贩卖毒品罪","5462"
"9093","贩卖毒品罪","5463"
"9094","容留他人吸毒罪","5464"
"9095","贩卖毒品罪","5464"
"9096","贩卖毒品罪","5465"
"9097","容留他人吸毒罪","5465"
"9098","贩卖毒品罪","5466"
"9099","贩卖毒品罪","5467"
"9100","贩卖毒品罪","5468"
"9101","贩卖毒品罪","5469"
"9102","贩卖毒品罪","5470"
"9103","贩卖毒品品罪","5471"
"9104","贩卖毒品罪","5472"
"9105","贩卖毒品罪","5473"
"9106","贩卖毒品罪","5474"
"9107","贩卖毒品罪","5475"
"9108","容留他人吸毒罪","5475"
"9109","贩卖毒品罪","5476"
"9110","贩卖毒品罪","5477"
"9111","贩卖毒品罪","5478"
"9112","贩卖毒品罪","5479"
"9113","贩卖毒品罪","5480"
"9114","贩卖毒品罪","5481"
"9115","贩卖毒品罪","5482"
"9116","容留他人吸毒罪","5482"
"9117","贩卖毒品罪","5483"
"9118","贩卖毒品罪","5484"
"9119","贩卖毒品罪","5485"
"9120","贩卖毒品罪","5486"
"9121","贩卖毒品罪","5487"
"9122","贩卖毒品罪","5488"
"9123","寻衅滋事罪","5488"
"9124","贩卖毒品罪","5489"
"9125","贩卖毒品罪","5490"
"9126","贩卖毒品罪","5491"
"9127","贩卖毒品罪","5492"
"9128","贩卖毒品罪","5493"
"9129","贩卖毒品罪","5494"
"9130","贩卖毒品罪","5495"
"9131","贩卖毒品罪","5496"
"9132","贩卖毒品罪","5497"
"9133","贩卖毒品罪","5498"
"9134","贩卖毒品罪","5499"
"9135","贩卖毒品罪","5500"
"9136","贩卖毒品罪","5501"
"9137","贩卖毒品罪","5502"
"9138","贩卖毒品罪","5503"
"9139","贩卖毒品罪","5504"
"9140","贩卖毒品罪","5505"
"9141","贩卖毒品罪","5506"
"9142","贩卖毒品罪","5507"
"9143","贩卖毒品罪","5508"
"9144","贩卖毒品罪","5509"
"9145","贩卖毒品罪","5510"
"9146","贩卖毒品罪","5511"
"9147","贩卖毒品罪","5512"
"9148","贩卖毒品罪","5513"
"9149","贩卖毒品罪","5514"
"9150","贩卖毒品罪","5515"
"9151","贩卖毒品罪","5516"
"9152","贩卖毒品罪","5517"
"9153","贩卖毒品罪","5518"
"9154","贩卖毒品罪","5519"
"9155","贩卖毒品罪","5520"
"9156","贩卖毒品罪","5521"
"9157","贩卖毒品罪","5522"
"9158","贩卖毒品罪","5523"
"9159","贩卖毒品罪","5524"
"9160","贩卖毒品罪","5525"
"9161","容留他人吸毒罪","5525"
"9162","贩卖毒品罪","5526"
"9163","运输毒品罪","5526"
"9164","贩卖毒品罪","5527"
"9165","贩卖毒品罪","5528"
"9166","贩卖毒品罪","5529"
"9167","贩卖毒品罪","5530"
"9168","容留他人吸毒罪","5530"
"9169","贩卖毒品罪","5531"
"9170","贩卖毒品罪","5532"
"9171","贩卖毒品罪","5533"
"9172","贩卖毒品罪","5534"
"9173","贩卖毒品罪","5535"
"9174","贩卖毒品罪","5536"
"9175","贩卖毒品罪","5537"
"9176","贩卖毒品罪","5538"
"9177","贩卖毒品罪","5539"
"9178","盗窃罪","5539"
"9179","贩卖毒品罪","5540"
"9180","容留他人吸毒罪","5540"
"9181","贩卖毒品罪","5541"
