"case_id","drug_id"
"4582","17626"
"4582","17627"
"4582","17628"
"4583","17629"
"4583","17630"
"4584","17631"
"4584","17632"
"4585","17633"
"4585","17634"
"4586","17635"
"4586","17636"
"4586","17637"
"4587","17638"
"4588","17639"
"4589","17640"
"4589","17641"
"4589","17642"
"4589","17643"
"4589","17644"
"4590","17645"
"4591","17646"
"4592","17647"
"4592","17648"
"4592","17649"
"4592","17650"
"4592","17651"
"4593","17652"
"4594","17653"
"4595","17654"
"4595","17655"
"4595","17656"
"4595","17657"
"4595","17658"
"4595","17659"
"4596","17660"
"4596","17661"
"4596","17662"
"4596","17663"
"4596","17664"
"4597","17665"
"4597","17666"
"4597","17667"
"4598","17668"
"4598","17669"
"4598","17670"
"4598","17671"
"4599","17672"
"4599","17673"
"4599","17674"
"4600","17675"
"4600","17676"
"4600","17677"
"4601","17678"
"4601","17679"
"4602","17680"
"4603","17681"
"4603","17682"
"4603","17683"
"4603","17684"
"4603","17685"
"4603","17686"
"4603","17687"
"4603","17688"
"4603","17689"
"4604","17690"
"4604","17691"
"4604","17692"
"4604","17693"
"4605","17694"
"4605","17695"
"4605","17696"
"4606","17697"
"4606","17698"
"4606","17699"
"4606","17700"
"4607","17701"
"4607","17702"
"4607","17703"
"4608","17704"
"4609","17705"
"4610","17706"
"4610","17707"
"4611","17708"
"4611","17709"
"4611","17710"
"4611","17711"
"4611","17712"
"4612","17713"
"4613","17714"
"4613","17715"
"4614","17716"
"4614","17717"
"4614","17718"
"4614","17719"
"4615","17720"
"4616","17721"
"4616","17722"
"4616","17723"
"4616","17724"
"4617","17725"
"4617","17726"
"4617","17727"
"4617","17728"
"4617","17729"
"4617","17730"
"4617","17731"
"4617","17732"
"4617","17733"
"4617","17734"
"4617","17735"
"4617","17736"
"4618","17737"
"4618","17738"
"4619","17739"
"4619","17740"
"4620","17741"
"4620","17742"
"4620","17743"
"4620","17744"
"4620","17745"
"4620","17746"
"4620","17747"
"4620","17748"
"4620","17749"
"4620","17750"
"4620","17751"
"4621","17752"
"4622","17753"
"4622","17754"
"4622","17755"
"4622","17756"
"4622","17757"
"4622","17758"
"4622","17759"
"4622","17760"
"4622","17761"
"4622","17762"
"4623","17763"
"4623","17764"
"4623","17765"
"4623","17766"
"4623","17767"
"4623","17768"
"4623","17769"
"4623","17770"
"4623","17771"
"4624","17772"
"4624","17773"
"4624","17774"
"4625","17775"
"4626","17776"
"4626","17777"
"4627","17778"
"4627","17779"
"4627","17780"
"4627","17781"
"4627","17782"
"4627","17783"
"4627","17784"
"4628","17785"
"4628","17786"
"4628","17787"
"4628","17788"
"4628","17789"
"4628","17790"
"4628","17791"
"4628","17792"
"4629","17793"
"4630","17794"
"4630","17795"
"4630","17796"
"4630","17797"
"4630","17798"
"4630","17799"
"4631","17800"
"4631","17801"
"4631","17802"
"4631","17803"
"4632","17804"
"4632","17805"
"4632","17806"
"4632","17807"
"4633","17808"
"4634","17809"
"4635","17810"
"4637","17811"
"4637","17812"
"4637","17813"
"4638","17814"
"4638","17815"
"4638","17816"
"4639","17817"
"4639","17818"
"4639","17819"
"4640","17820"
"4640","17821"
"4640","17822"
"4640","17823"
"4640","17824"
"4640","17825"
"4641","17826"
"4641","17827"
"4641","17828"
"4641","17829"
"4641","17830"
"4641","17831"
"4641","17832"
"4641","17833"
"4642","17834"
"4642","17835"
"4643","17836"
"4643","17837"
"4643","17838"
"4643","17839"
"4643","17840"
"4643","17841"
"4643","17842"
"4643","17843"
"4643","17844"
"4643","17845"
"4643","17846"
"4643","17847"
"4644","17848"
"4644","17849"
"4644","17850"
"4644","17851"
"4644","17852"
"4644","17853"
"4644","17854"
"4644","17855"
"4644","17856"
"4644","17857"
"4644","17858"
"4644","17859"
"4644","17860"
"4644","17861"
"4644","17862"
"4644","17863"
"4644","17864"
"4644","17865"
"4644","17866"
"4645","17867"
"4645","17868"
"4646","17869"
"4646","17870"
"4646","17871"
"4646","17872"
"4646","17873"
"4646","17874"
"4647","17875"
"4648","17876"
"4648","17877"
"4648","17878"
"4648","17879"
"4648","17880"
"4648","17881"
"4649","17882"
"4649","17883"
"4649","17884"
"4649","17885"
"4649","17886"
"4649","17887"
"4649","17888"
"4650","17889"
"4650","17890"
"4651","17891"
"4651","17892"
"4652","17893"
"4652","17894"
"4652","17895"
"4652","17896"
"4652","17897"
"4652","17898"
"4653","17899"
"4653","17900"
"4653","17901"
"4654","17902"
"4654","17903"
"4654","17904"
"4654","17905"
"4655","17906"
"4656","17907"
"4656","17908"
"4656","17909"
"4656","17910"
"4656","17911"
"4656","17912"
"4656","17913"
"4657","17914"
"4657","17915"
"4657","17916"
"4657","17917"
"4658","17918"
"4658","17919"
"4659","17920"
"4659","17921"
"4659","17922"
"4659","17923"
"4659","17924"
"4659","17925"
"4660","17926"
"4661","17927"
"4662","17928"
"4663","17929"
"4663","17930"
"4663","17931"
"4664","17932"
"4664","17933"
"4664","17934"
"4664","17935"
"4664","17936"
"4664","17937"
"4664","17938"
"4664","17939"
"4664","17940"
"4665","17941"
"4665","17942"
"4665","17943"
"4665","17944"
"4666","17945"
"4666","17946"
"4666","17947"
"4667","17948"
"4667","17949"
"4668","17950"
"4668","17951"
"4668","17952"
"4668","17953"
"4668","17954"
"4668","17955"
"4668","17956"
"4668","17957"
"4668","17958"
"4668","17959"
"4668","17960"
"4668","17961"
"4668","17962"
"4669","17963"
"4669","17964"
"4669","17965"
"4669","17966"
"4669","17967"
"4670","17968"
"4670","17969"
"4670","17970"
"4670","17971"
"4670","17972"
"4671","17973"
"4671","17974"
"4671","17975"
"4671","17976"
"4672","17977"
"4673","17978"
"4673","17979"
"4674","17980"
"4674","17981"
"4674","17982"
"4675","17983"
"4675","17984"
"4675","17985"
"4675","17986"
"4675","17987"
"4676","17988"
"4677","17989"
"4678","17990"
"4678","17991"
"4678","17992"
"4678","17993"
"4678","17994"
"4678","17995"
"4678","17996"
"4678","17997"
"4678","17998"
"4678","17999"
"4679","18000"
"4679","18001"
"4679","18002"
"4679","18003"
"4679","18004"
"4679","18005"
"4679","18006"
"4679","18007"
"4679","18008"
"4679","18009"
"4679","18010"
"4679","18011"
"4680","18012"
"4681","18013"
"4681","18014"
"4682","18015"
"4682","18016"
"4682","18017"
"4682","18018"
"4682","18019"
"4683","18020"
"4683","18021"
"4683","18022"
"4683","18023"
"4683","18024"
"4683","18025"
"4683","18026"
"4683","18027"
"4684","18028"
"4684","18029"
"4684","18030"
"4685","18031"
"4685","18032"
"4685","18033"
"4685","18034"
"4685","18035"
"4685","18036"
"4685","18037"
"4685","18038"
"4686","18039"
"4686","18040"
"4686","18041"
"4686","18042"
"4687","18043"
"4688","18044"
"4688","18045"
"4688","18046"
"4688","18047"
"4688","18048"
"4688","18049"
"4688","18050"
"4688","18051"
"4688","18052"
"4689","18053"
"4690","18054"
"4690","18055"
"4690","18056"
"4690","18057"
"4690","18058"
"4690","18059"
"4690","18060"
"4690","18061"
"4691","18062"
"4691","18063"
"4691","18064"
"4691","18065"
"4691","18066"
"4691","18067"
"4691","18068"
"4691","18069"
"4691","18070"
"4691","18071"
"4692","18072"
"4692","18073"
"4692","18074"
"4692","18075"
"4692","18076"
"4692","18077"
"4692","18078"
"4692","18079"
"4692","18080"
"4693","18081"
"4693","18082"
"4694","18083"
"4694","18084"
"4694","18085"
"4694","18086"
"4694","18087"
"4694","18088"
"4694","18089"
"4695","18090"
"4696","18091"
"4696","18092"
"4696","18093"
"4696","18094"
"4696","18095"
"4696","18096"
"4697","18097"
"4697","18098"
"4697","18099"
"4698","18100"
"4698","18101"
"4698","18102"
"4698","18103"
"4698","18104"
"4698","18105"
"4698","18106"
"4698","18107"
"4698","18108"
"4698","18109"
"4698","18110"
"4698","18111"
"4698","18112"
"4698","18113"
"4698","18114"
"4698","18115"
"4698","18116"
"4698","18117"
"4698","18118"
"4698","18119"
"4698","18120"
"4698","18121"
"4699","18122"
"4699","18123"
"4699","18124"
"4699","18125"
"4699","18126"
"4699","18127"
"4699","18128"
"4699","18129"
"4699","18130"
"4699","18131"
"4700","18132"
"4700","18133"
"4700","18134"
"4700","18135"
"4700","18136"
"4701","18137"
"4702","18138"
"4702","18139"
"4702","18140"
"4702","18141"
"4702","18142"
"4702","18143"
"4702","18144"
"4703","18145"
"4703","18146"
"4704","18147"
"4705","18148"
"4706","18149"
"4706","18150"
"4706","18151"
"4706","18152"
"4706","18153"
"4706","18154"
"4706","18155"
"4706","18156"
"4706","18157"
"4706","18158"
"4706","18159"
"4706","18160"
"4706","18161"
"4706","18162"
"4706","18163"
"4706","18164"
"4706","18165"
"4706","18166"
"4707","18167"
"4707","18168"
"4707","18169"
"4707","18170"
"4708","18171"
"4709","18172"
"4709","18173"
"4710","18174"
"4711","18175"
"4711","18176"
"4712","18177"
"4713","18178"
"4713","18179"
"4713","18180"
"4714","18181"
"4715","18182"
"4715","18183"
"4715","18184"
"4717","18185"
"4719","18186"
"4720","18187"
"4720","18188"
"4720","18189"
"4720","18190"
"4720","18191"
"4721","18192"
"4722","18193"
"4723","18194"
"4724","18195"
"4726","18196"
"4727","18197"
"4729","18198"
"4729","18199"
"4729","18200"
"4729","18201"
"4729","18202"
"4729","18203"
"4730","18204"
"4731","18205"
"4732","18206"
"4732","18207"
"4732","18208"
"4732","18209"
"4733","18210"
"4733","18211"
"4733","18212"
"4734","18213"
"4734","18214"
"4734","18215"
"4734","18216"
"4735","18217"
"4736","18218"
"4740","18219"
"4741","18220"
"4742","18221"
"4742","18222"
"4743","18223"
"4743","18224"
"4743","18225"
"4743","18226"
"4744","18227"
"4745","18228"
"4747","18229"
"4748","18230"
"4749","18231"
"4750","18232"
"4751","18233"
"4752","18234"
"4753","18235"
"4753","18236"
"4754","18237"
"4755","18238"
"4756","18239"
"4757","18240"
"4758","18241"
"4759","18242"
"4761","18243"
"4762","18244"
"4762","18245"
"4763","18246"
"4764","18247"
"4765","18248"
"4766","18249"
"4768","18250"
"4768","18251"
"4769","18252"
"4770","18253"
"4772","18254"
"4773","18255"
"4774","18256"
"4775","18257"
"4776","18258"
"4777","18259"
"4777","18260"
"4777","18261"
"4780","18262"
"4782","18263"
"4782","18264"
"4783","18265"
"4783","18266"
"4784","18267"
"4784","18268"
"4784","18269"
"4785","18270"
"4786","18271"
"4787","18272"
"4787","18273"
"4787","18274"
"4788","18275"
"4790","18276"
"4790","18277"
"4790","18278"
"4791","18279"
"4794","18280"
"4794","18281"
"4795","18282"
"4796","18283"
"4798","18284"
"4800","18285"
"4801","18286"
"4801","18287"
"4801","18288"
"4802","18289"
"4803","18290"
"4804","18291"
"4805","18292"
"4805","18293"
"4805","18294"
"4806","18295"
"4806","18296"
"4806","18297"
"4807","18298"
"4807","18299"
"4808","18300"
"4809","18301"
"4810","18302"
"4811","18303"
"4812","18304"
"4812","18305"
"4812","18306"
"4812","18307"
"4812","18308"
"4812","18309"
"4812","18310"
"4814","18311"
"4815","18312"
"4815","18313"
"4817","18314"
"4818","18315"
"4818","18316"
"4818","18317"
"4818","18318"
"4821","18319"
"4823","18320"
"4824","18321"
"4824","18322"
"4825","18323"
"4826","18324"
"4827","18325"
"4828","18326"
"4829","18327"
"4831","18328"
"4831","18329"
"4832","18330"
"4832","18331"
"4834","18332"
"4834","18333"
"4835","18334"
"4836","18335"
"4837","18336"
"4837","18337"
"4837","18338"
"4838","18339"
"4838","18340"
"4838","18341"
"4838","18342"
"4839","18343"
"4839","18344"
"4840","18345"
"4840","18346"
"4841","18347"
"4842","18348"
"4843","18349"
"4844","18350"
"4844","18351"
"4844","18352"
"4844","18353"
"4844","18354"
"4844","18355"
"4844","18356"
"4844","18357"
"4844","18358"
"4844","18359"
"4844","18360"
"4844","18361"
"4844","18362"
"4844","18363"
"4844","18364"
"4845","18365"
"4845","18366"
"4845","18367"
"4845","18368"
"4846","18369"
"4847","18370"
"4847","18371"
"4847","18372"
"4847","18373"
"4847","18374"
"4847","18375"
"4847","18376"
"4847","18377"
"4848","18378"
"4849","18379"
"4850","18380"
"4850","18381"
"4851","18382"
"4852","18383"
"4853","18384"
"4854","18385"
"4855","18386"
"4856","18387"
"4856","18388"
"4857","18389"
"4858","18390"
"4858","18391"
"4859","18392"
"4859","18393"
"4860","18394"
"4861","18395"
"4862","18396"
"4862","18397"
"4863","18398"
"4864","18399"
"4864","18400"
"4864","18401"
"4864","18402"
"4865","18403"
"4865","18404"
"4865","18405"
"4866","18406"
"4867","18407"
"4868","18408"
"4868","18409"
"4868","18410"
"4869","18411"
"4870","18412"
"4870","18413"
"4872","18414"
"4872","18415"
"4873","18416"
"4873","18417"
"4873","18418"
"4873","18419"
"4874","18420"
"4874","18421"
"4876","18422"
"4876","18423"
"4876","18424"
"4877","18425"
"4878","18426"
"4879","18427"
"4880","18428"
"4880","18429"
"4881","18430"
"4882","18431"
"4882","18432"
"4884","18433"
"4885","18434"
"4886","18435"
"4887","18436"
"4888","18437"
"4888","18438"
"4888","18439"
"4889","18440"
"4890","18441"
"4891","18442"
"4892","18443"
"4893","18444"
"4894","18445"
"4896","18446"
"4897","18447"
"4898","18448"
"4899","18449"
"4901","18450"
"4901","18451"
"4903","18452"
"4903","18453"
"4904","18454"
"4906","18455"
"4907","18456"
"4907","18457"
"4908","18458"
"4909","18459"
"4910","18460"
"4911","18461"
"4912","18462"
"4913","18463"
"4914","18464"
"4915","18465"
"4916","18466"
"4917","18467"
"4918","18468"
"4920","18469"
"4921","18470"
"4921","18471"
"4921","18472"
"4924","18473"
"4926","18474"
"4928","18475"
"4929","18476"
"4930","18477"
"4931","18478"
"4931","18479"
"4931","18480"
"4931","18481"
"4931","18482"
"4931","18483"
"4932","18484"
"4933","18485"
"4933","18486"
"4934","18487"
"4934","18488"
"4935","18489"
"4935","18490"
"4936","18491"
"4936","18492"
"4936","18493"
"4937","18494"
"4937","18495"
"4937","18496"
"4938","18497"
"4938","18498"
"4938","18499"
"4938","18500"
"4938","18501"
"4938","18502"
"4938","18503"
"4938","18504"
"4938","18505"
"4938","18506"
"4939","18507"
"4940","18508"
"4940","18509"
"4941","18510"
"4942","18511"
"4942","18512"
"4942","18513"
"4943","18514"
"4943","18515"
"4944","18516"
"4944","18517"
"4944","18518"
"4944","18519"
"4945","18520"
"4945","18521"
"4946","18522"
"4946","18523"
"4946","18524"
"4946","18525"
"4946","18526"
"4946","18527"
"4947","18528"
"4947","18529"
"4947","18530"
"4947","18531"
"4948","18532"
"4948","18533"
"4948","18534"
"4948","18535"
"4949","18536"
"4949","18537"
"4949","18538"
"4949","18539"
"4949","18540"
"4949","18541"
"4949","18542"
"4949","18543"
"4950","18544"
"4950","18545"
"4950","18546"
"4950","18547"
"4950","18548"
"4950","18549"
"4950","18550"
"4950","18551"
"4950","18552"
"4950","18553"
"4950","18554"
"4950","18555"
"4950","18556"
"4951","18557"
"4951","18558"
"4952","18559"
"4952","18560"
"4952","18561"
"4953","18562"
"4954","18563"
"4956","18564"
"4956","18565"
"4956","18566"
"4956","18567"
"4956","18568"
"4956","18569"
"4957","18570"
"4957","18571"
"4957","18572"
"4957","18573"
"4957","18574"
"4957","18575"
"4957","18576"
"4957","18577"
"4957","18578"
"4957","18579"
"4957","18580"
"4957","18581"
"4957","18582"
"4957","18583"
"4957","18584"
"4957","18585"
"4957","18586"
"4958","18587"
"4959","18588"
"4959","18589"
"4959","18590"
"4959","18591"
"4960","18592"
"4961","18593"
"4961","18594"
"4961","18595"
"4962","18596"
"4962","18597"
"4962","18598"
"4962","18599"
"4962","18600"
"4962","18601"
"4962","18602"
"4962","18603"
"4963","18604"
"4963","18605"
"4963","18606"
"4963","18607"
"4963","18608"
"4964","18609"
"4964","18610"
"4965","18611"
"4966","18612"
"4966","18613"
"4967","18614"
"4968","18615"
"4969","18616"
"4970","18617"
"4971","18618"
"4972","18619"
"4973","18620"
"4974","18621"
"4975","18622"
"4976","18623"
"4976","18624"
"4977","18625"
"4978","18626"
"4980","18627"
"4981","18628"
"4982","18629"
"4984","18630"
"4986","18631"
"4987","18632"
"4988","18633"
"4989","18634"
"4990","18635"
"4990","18636"
"4991","18637"
"4991","18638"
"4992","18639"
"4992","18640"
"4992","18641"
"4993","18642"
"4995","18643"
"4996","18644"
"4997","18645"
"4998","18646"
"4999","18647"
"5000","18648"
"5000","18649"
"5001","18650"
"5002","18651"
"5004","18652"
"5005","18653"
"5006","18654"
"5007","18655"
"5008","18656"
"5009","18657"
"5010","18658"
"5011","18659"
"5012","18660"
"5013","18661"
"5014","18662"
"5014","18663"
"5015","18664"
"5016","18665"
"5017","18666"
"5018","18667"
"5019","18668"
"5020","18669"
"5021","18670"
"5022","18671"
"5023","18672"
"5024","18673"
"5026","18674"
"5027","18675"
"5029","18676"
"5030","18677"
"5030","18678"
"5031","18679"
"5032","18680"
"5032","18681"
"5033","18682"
"5034","18683"
"5035","18684"
"5036","18685"
"5036","18686"
"5037","18687"
"5037","18688"
"5038","18689"
"5039","18690"
"5040","18691"
"5041","18692"
"5042","18693"
"5043","18694"
"5043","18695"
"5044","18696"
"5045","18697"
"5046","18698"
"5047","18699"
"5047","18700"
"5048","18701"
"5049","18702"
"5050","18703"
"5051","18704"
"5052","18705"
"5052","18706"
"5054","18707"
"5055","18708"
"5055","18709"
"5056","18710"
"5057","18711"
"5057","18712"
"5058","18713"
"5059","18714"
"5059","18715"
"5059","18716"
"5059","18717"
"5059","18718"
"5059","18719"
"5060","18720"
"5060","18721"
"5060","18722"
"5060","18723"
"5060","18724"
"5060","18725"
"5060","18726"
"5060","18727"
"5060","18728"
"5061","18729"
"5062","18730"
"5062","18731"
"5063","18732"
"5064","18733"
"5065","18734"
"5066","18735"
"5066","18736"
"5070","18737"
"5071","18738"
"5072","18739"
"5072","18740"
"5072","18741"
"5072","18742"
"5072","18743"
"5072","18744"
"5073","18745"
"5074","18746"
"5075","18747"
"5076","18748"
"5078","18749"
"5079","18750"
"5080","18751"
"5081","18752"
"5082","18753"
"5083","18754"
"5084","18755"
"5085","18756"
"5086","18757"
"5087","18758"
"5087","18759"
"5088","18760"
"5090","18761"
"5091","18762"
"5092","18763"
"5093","18764"
"5094","18765"
"5094","18766"
"5095","18767"
"5096","18768"
"5097","18769"
"5097","18770"
"5098","18771"
"5099","18772"
"5099","18773"
"5100","18774"
"5102","18775"
"5102","18776"
"5103","18777"
"5103","18778"
"5103","18779"
"5103","18780"
"5103","18781"
"5103","18782"
"5104","18783"
"5104","18784"
"5105","18785"
"5106","18786"
"5107","18787"
"5108","18788"
"5109","18789"
"5110","18790"
"5111","18791"
"5111","18792"
"5112","18793"
"5113","18794"
"5114","18795"
"5115","18796"
"5117","18797"
"5117","18798"
"5118","18799"
"5119","18800"
"5120","18801"
"5120","18802"
"5120","18803"
"5120","18804"
"5120","18805"
"5120","18806"
"5122","18807"
"5123","18808"
"5123","18809"
"5124","18810"
"5125","18811"
"5125","18812"
"5126","18813"
"5127","18814"
"5127","18815"
"5127","18816"
"5127","18817"
"5128","18818"
"5129","18819"
"5130","18820"
"5131","18821"
"5131","18822"
"5131","18823"
"5132","18824"
"5132","18825"
"5132","18826"
"5132","18827"
"5132","18828"
"5132","18829"
"5133","18830"
"5133","18831"
"5133","18832"
"5134","18833"
"5134","18834"
"5135","18835"
"5136","18836"
"5136","18837"
"5136","18838"
"5136","18839"
"5136","18840"
"5136","18841"
"5136","18842"
"5136","18843"
"5136","18844"
"5136","18845"
"5137","18846"
"5137","18847"
"5139","18848"
"5140","18849"
"5141","18850"
"5141","18851"
"5142","18852"
"5143","18853"
"5143","18854"
"5144","18855"
"5144","18856"
"5145","18857"
"5147","18858"
"5147","18859"
"5148","18860"
"5148","18861"
"5149","18862"
"5149","18863"
"5149","18864"
"5150","18865"
"5151","18866"
"5151","18867"
"5151","18868"
"5152","18869"
"5153","18870"
"5155","18871"
"5156","18872"
"5157","18873"
"5157","18874"
"5158","18875"
"5159","18876"
"5160","18877"
"5161","18878"
"5162","18879"
"5163","18880"
"5163","18881"
"5164","18882"
"5167","18883"
"5168","18884"
"5168","18885"
"5169","18886"
"5169","18887"
"5173","18888"
"5173","18889"
"5173","18890"
"5174","18891"
"5175","18892"
"5176","18893"
"5177","18894"
"5178","18895"
"5179","18896"
"5179","18897"
"5179","18898"
"5180","18899"
"5181","18900"
"5181","18901"
"5182","18902"
"5183","18903"
"5186","18904"
"5187","18905"
"5188","18906"
"5189","18907"
"5189","18908"
"5190","18909"
"5191","18910"
"5192","18911"
"5192","18912"
"5193","18913"
"5195","18914"
"5196","18915"
"5196","18916"
"5197","18917"
"5197","18918"
"5198","18919"
"5200","18920"
"5200","18921"
"5202","18922"
"5203","18923"
"5203","18924"
"5203","18925"
"5204","18926"
"5205","18927"
"5206","18928"
"5208","18929"
"5209","18930"
"5209","18931"
"5209","18932"
"5209","18933"
"5210","18934"
"5211","18935"
"5212","18936"
"5213","18937"
"5214","18938"
"5216","18939"
"5216","18940"
"5217","18941"
"5217","18942"
"5217","18943"
"5217","18944"
"5217","18945"
"5218","18946"
"5218","18947"
"5218","18948"
"5219","18949"
"5220","18950"
"5221","18951"
"5222","18952"
"5222","18953"
"5224","18954"
"5225","18955"
"5227","18956"
"5230","18957"
"5231","18958"
"5232","18959"
"5233","18960"
"5235","18961"
"5236","18962"
"5237","18963"
"5239","18964"
"5239","18965"
"5240","18966"
"5242","18967"
"5245","18968"
"5245","18969"
"5246","18970"
"5247","18971"
"5247","18972"
"5248","18973"
"5249","18974"
"5249","18975"
"5251","18976"
"5251","18977"
"5253","18978"
"5253","18979"
"5254","18980"
"5256","18981"
"5257","18982"
"5260","18983"
"5260","18984"
"5262","18985"
"5263","18986"
"5263","18987"
"5263","18988"
"5264","18989"
"5264","18990"
"5264","18991"
"5265","18992"
"5266","18993"
"5267","18994"
"5268","18995"
"5268","18996"
"5269","18997"
"5269","18998"
"5270","18999"
"5270","19000"
"5271","19001"
"5272","19002"
"5273","19003"
"5274","19004"
"5274","19005"
"5274","19006"
"5275","19007"
"5278","19008"
"5279","19009"
"5281","19010"
"5282","19011"
"5283","19012"
"5284","19013"
"5286","19014"
"5287","19015"
"5289","19016"
"5289","19017"
"5289","19018"
"5289","19019"
"5289","19020"
"5289","19021"
"5291","19022"
"5291","19023"
"5292","19024"
"5294","19025"
"5295","19026"
"5295","19027"
"5296","19028"
"5296","19029"
"5297","19030"
"5298","19031"
"5300","19032"
"5301","19033"
"5302","19034"
"5304","19035"
"5304","19036"
"5306","19037"
"5308","19038"
"5310","19039"
"5311","19040"
"5311","19041"
"5311","19042"
"5316","19043"
"5317","19044"
"5318","19045"
"5320","19046"
"5321","19047"
"5321","19048"
"5322","19049"
"5322","19050"
"5324","19051"
"5326","19052"
"5326","19053"
"5326","19054"
"5326","19055"
"5326","19056"
"5326","19057"
"5327","19058"
"5328","19059"
"5329","19060"
"5329","19061"
"5330","19062"
"5331","19063"
"5331","19064"
"5331","19065"
"5331","19066"
"5331","19067"
"5331","19068"
"5331","19069"
"5331","19070"
"5331","19071"
"5331","19072"
"5331","19073"
"5331","19074"
"5331","19075"
"5331","19076"
"5331","19077"
"5331","19078"
"5331","19079"
"5331","19080"
"5331","19081"
"5331","19082"
"5332","19083"
"5332","19084"
"5332","19085"
"5333","19086"
"5333","19087"
"5333","19088"
"5333","19089"
"5333","19090"
"5333","19091"
"5333","19092"
"5334","19093"
"5334","19094"
"5334","19095"
"5334","19096"
"5334","19097"
"5334","19098"
"5334","19099"
"5334","19100"
"5334","19101"
"5334","19102"
"5334","19103"
"5334","19104"
"5335","19105"
"5335","19106"
"5335","19107"
"5336","19108"
"5337","19109"
"5337","19110"
"5337","19111"
"5337","19112"
"5337","19113"
"5337","19114"
"5337","19115"
"5337","19116"
"5338","19117"
"5339","19118"
"5339","19119"
"5340","19120"
"5340","19121"
"5340","19122"
"5340","19123"
"5341","19124"
"5341","19125"
"5341","19126"
"5341","19127"
"5341","19128"
"5341","19129"
"5341","19130"
"5341","19131"
"5341","19132"
"5341","19133"
"5341","19134"
"5341","19135"
"5341","19136"
"5341","19137"
"5342","19138"
"5342","19139"
"5342","19140"
"5342","19141"
"5342","19142"
"5342","19143"
"5342","19144"
"5342","19145"
"5343","19146"
"5344","19147"
"5344","19148"
"5345","19149"
"5345","19150"
"5346","19151"
"5346","19152"
"5346","19153"
"5346","19154"
"5347","19155"
"5347","19156"
"5348","19157"
"5348","19158"
"5348","19159"
"5348","19160"
"5348","19161"
"5349","19162"
"5349","19163"
"5349","19164"
"5350","19165"
"5351","19166"
"5351","19167"
"5351","19168"
"5352","19169"
"5353","19170"
"5353","19171"
"5353","19172"
"5353","19173"
"5353","19174"
"5353","19175"
"5353","19176"
"5354","19177"
"5354","19178"
"5354","19179"
"5354","19180"
"5354","19181"
"5355","19182"
"5355","19183"
"5355","19184"
"5355","19185"
"5355","19186"
"5355","19187"
"5355","19188"
"5355","19189"
"5355","19190"
"5355","19191"
"5355","19192"
"5355","19193"
"5355","19194"
"5355","19195"
"5355","19196"
"5356","19197"
"5356","19198"
"5356","19199"
"5357","19200"
"5357","19201"
"5357","19202"
"5357","19203"
"5358","19204"
"5358","19205"
"5358","19206"
"5358","19207"
"5359","19208"
"5359","19209"
"5359","19210"
"5359","19211"
"5359","19212"
"5359","19213"
"5359","19214"
"5359","19215"
"5360","19216"
"5360","19217"
"5360","19218"
"5361","19219"
"5361","19220"
"5361","19221"
"5362","19222"
"5362","19223"
"5362","19224"
"5362","19225"
"5362","19226"
"5362","19227"
"5362","19228"
"5362","19229"
"5363","19230"
"5363","19231"
"5363","19232"
"5364","19233"
"5365","19234"
"5365","19235"
"5365","19236"
"5365","19237"
"5366","19238"
"5366","19239"
"5366","19240"
"5366","19241"
"5367","19242"
"5367","19243"
"5367","19244"
"5367","19245"
"5367","19246"
"5367","19247"
"5367","19248"
"5367","19249"
"5367","19250"
"5367","19251"
"5367","19252"
"5367","19253"
"5367","19254"
"5367","19255"
"5368","19256"
"5368","19257"
"5368","19258"
"5369","19259"
"5370","19260"
"5371","19261"
"5371","19262"
"5371","19263"
"5372","19264"
"5373","19265"
"5374","19266"
"5374","19267"
"5374","19268"
"5375","19269"
"5375","19270"
"5375","19271"
"5375","19272"
"5376","19273"
"5377","19274"
"5377","19275"
"5378","19276"
"5378","19277"
"5379","19278"
"5380","19279"
"5380","19280"
"5380","19281"
"5380","19282"
"5380","19283"
"5380","19284"
"5381","19285"
"5381","19286"
"5381","19287"
"5381","19288"
"5382","19289"
"5383","19290"
"5383","19291"
"5383","19292"
"5383","19293"
"5383","19294"
"5383","19295"
"5383","19296"
"5383","19297"
"5383","19298"
"5384","19299"
"5385","19300"
"5385","19301"
"5385","19302"
"5385","19303"
"5385","19304"
"5385","19305"
"5385","19306"
"5385","19307"
"5386","19308"
"5386","19309"
"5387","19310"
"5387","19311"
"5388","19312"
"5388","19313"
"5389","19314"
"5389","19315"
"5389","19316"
"5390","19317"
"5391","19318"
"5391","19319"
"5391","19320"
"5391","19321"
"5392","19322"
"5392","19323"
"5392","19324"
"5392","19325"
"5392","19326"
"5394","19327"
"5394","19328"
"5394","19329"
"5394","19330"
"5394","19331"
"5395","19332"
"5396","19333"
"5396","19334"
"5396","19335"
"5396","19336"
"5397","19337"
"5397","19338"
"5398","19339"
"5399","19340"
"5399","19341"
"5399","19342"
"5400","19343"
"5400","19344"
"5401","19345"
"5401","19346"
"5402","19347"
"5402","19348"
"5403","19349"
"5403","19350"
"5403","19351"
"5404","19352"
"5404","19353"
"5406","19354"
"5406","19355"
"5408","19356"
"5409","19357"
"5410","19358"
"5411","19359"
"5412","19360"
"5412","19361"
"5412","19362"
"5413","19363"
"5414","19364"
"5414","19365"
"5415","19366"
"5415","19367"
"5417","19368"
"5417","19369"
"5417","19370"
"5417","19371"
"5418","19372"
"5418","19373"
