"case_id","crime_id"
"6604","10348"
"6604","10349"
"6605","10350"
"6606","10351"
"6607","10352"
"6608","10353"
"6609","10354"
"6610","10355"
"6611","10356"
"6612","10357"
"6613","10358"
"6614","10359"
"6615","10360"
"6616","10361"
"6617","10362"
"6617","10363"
"6618","10364"
"6619","10365"
"6620","10366"
"6621","10367"
"6622","10368"
"6623","10369"
"6624","10370"
"6625","10371"
"6626","10372"
"6627","10373"
"6628","10374"
"6629","10375"
"6630","10376"
"6631","10377"
"6632","10378"
"6633","10379"
"6634","10380"
"6635","10381"
"6636","10382"
"6637","10383"
"6638","10384"
"6639","10385"
"6640","10386"
"6641","10387"
"6642","10388"
"6642","10389"
"6643","10390"
"6644","10391"
"6645","10392"
"6646","10393"
"6647","10394"
"6648","10395"
"6649","10396"
"6650","10397"
"6651","10398"
"6652","10399"
"6653","10400"
"6654","10401"
"6654","10402"
"6655","10403"
"6656","10404"
"6657","10405"
"6658","10406"
"6659","10407"
"6660","10408"
"6661","10409"
"6661","10410"
"6662","10411"
"6663","10412"
"6663","10413"
"6664","10414"
"6665","10415"
"6666","10416"
"6667","10417"
"6668","10418"
"6669","10419"
"6670","10420"
"6670","10421"
"6671","10422"
"6672","10423"
"6672","10424"
"6673","10425"
"6673","10426"
"6674","10427"
"6675","10428"
"6676","10429"
"6677","10430"
"6678","10431"
"6679","10432"
"6680","10433"
"6681","10434"
"6682","10435"
"6682","10436"
"6683","10437"
"6683","10438"
"6684","10439"
"6685","10440"
"6686","10441"
"6687","10442"
"6688","10443"
"6688","10444"
"6689","10445"
"6690","10446"
"6691","10447"
"6692","10448"
"6693","10449"
"6693","10450"
"6694","10451"
"6695","10452"
"6696","10453"
"6697","10454"
"6698","10455"
"6699","10456"
"6700","10457"
"6701","10458"
"6702","10459"
"6703","10460"
"6704","10461"
"6705","10462"
"6706","10463"
"6707","10464"
"6708","10465"
"6709","10466"
"6710","10467"
"6711","10468"
"6712","10469"
"6713","10470"
"6714","10471"
"6715","10472"
"6715","10473"
"6716","10474"
"6717","10475"
"6718","10476"
"6719","10477"
"6720","10478"
"6721","10479"
"6722","10480"
"6723","10481"
"6724","10482"
"6725","10483"
"6726","10484"
"6726","10485"
"6726","10486"
"6727","10487"
"6728","10488"
"6728","10489"
"6729","10490"
"6730","10491"
"6731","10492"
"6731","10493"
"6732","10494"
"6733","10495"
"6733","10496"
"6734","10497"
"6734","10498"
"6735","10499"
"6736","10500"
"6737","10501"
"6738","10502"
"6739","10503"
"6740","10504"
"6741","10505"
"6742","10506"
"6743","10507"
"6743","10508"
"6744","10509"
"6745","10510"
"6746","10511"
"6747","10512"
"6748","10513"
"6748","10514"
"6749","10515"
"6749","10516"
"6750","10517"
"6751","10518"
"6752","10519"
"6752","10520"
"6753","10521"
"6754","10522"
"6755","10523"
"6756","10524"
"6757","10525"
"6758","10526"
"6758","10527"
"6759","10528"
"6760","10529"
"6761","10530"
"6761","10531"
"6762","10532"
"6763","10533"
"6764","10534"
"6765","10535"
"6766","10536"
"6767","10537"
"6768","10538"
"6769","10539"
"6770","10540"
"6771","10541"
"6772","10542"
"6773","10543"
"6774","10544"
"6775","10545"
"6776","10546"
"6777","10547"
"6778","10548"
"6779","10549"
"6779","10550"
"6780","10551"
"6781","10552"
"6781","10553"
"6782","10554"
"6783","10555"
"6784","10556"
"6785","10557"
"6786","10558"
"6787","10559"
"6788","10560"
"6789","10561"
"6790","10562"
"6791","10563"
"6792","10564"
"6792","10565"
"6793","10566"
"6794","10567"
"6795","10568"
"6796","10569"
"6797","10570"
"6798","10571"
"6798","10572"
"6799","10573"
"6800","10574"
"6801","10575"
"6802","10576"
"6803","10577"
"6803","10578"
"6804","10579"
"6805","10580"
"6805","10581"
"6806","10582"
"6806","10583"
"6807","10584"
"6808","10585"
"6809","10586"
"6810","10587"
"6811","10588"
"6812","10589"
"6813","10590"
"6814","10591"
"6815","10592"
"6816","10593"
"6817","10594"
"6818","10595"
"6819","10596"
"6820","10597"
"6821","10598"
"6822","10599"
"6823","10600"
"6824","10601"
"6825","10602"
"6826","10603"
"6827","10604"
"6828","10605"
"6829","10606"
"6830","10607"
"6831","10608"
"6832","10609"
"6833","10610"
"6833","10611"
"6834","10612"
"6835","10613"
"6836","10614"
"6837","10615"
"6838","10616"
"6839","10617"
"6839","10618"
"6840","10619"
"6840","10620"
"6841","10621"
"6842","10622"
"6843","10623"
"6844","10624"
"6845","10625"
"6846","10626"
"6847","10627"
"6848","10628"
"6849","10629"
"6850","10630"
"6851","10631"
"6852","10632"
"6853","10633"
"6854","10634"
